Date,High,Low,Open,Close,Volume
2013-06-05,123.46900177001952,119.89900207519533,121.4000015258789,121.6500015258789,0.0
2013-06-06,123.0999984741211,117.25,121.9000015258789,118.0,0.0
2013-06-07,119.0,106.41999816894533,118.97000122070312,111.5,0.0
2013-06-08,111.41500091552734,107.3000030517578,111.0,108.3000030517578,0.0
2013-06-09,108.98999786376952,88.5,107.89199829101562,100.0,0.0
2013-06-10,110.10099792480467,95.0019989013672,100.43699645996094,106.3499984741211,0.0
2013-06-11,109.5999984741211,104.0,106.3499984741211,108.9000015258789,0.0
2013-06-12,111.78700256347656,106.73400115966795,109.0,108.1500015258789,0.0
2013-06-13,110.3000030517578,100.52999877929688,108.7760009765625,104.0,0.0
2013-06-14,104.6999969482422,98.0,103.9489974975586,99.97889709472656,0.0
2013-06-15,103.6999969482422,98.0,100.0,99.98809814453124,0.0
2013-06-16,101.5999984741211,98.94660186767578,99.8000030517578,99.51000213623048,0.0
2013-06-17,102.20999908447266,99.0,99.9000015258789,101.6999969482422,0.0
2013-06-18,111.11100006103516,101.03299713134766,101.9499969482422,107.4000015258789,0.0
2013-06-19,110.2249984741211,105.75499725341795,107.0500030517578,108.25,0.0
2013-06-20,114.3000030517578,107.5,108.2509994506836,110.1500015258789,0.0
2013-06-21,114.98999786376952,107.68499755859376,111.29000091552734,109.5,0.0
2013-06-22,109.95600128173828,107.51399993896484,109.5,108.3000030517578,0.0
2013-06-23,108.8000030517578,106.23400115966795,108.1999969482422,107.5999984741211,0.0
2013-06-24,108.33399963378906,100.9800033569336,107.9000015258789,102.73699951171876,0.0
2013-06-25,106.47000122070312,101.01000213623048,102.08999633789062,103.9499969482422,0.0
2013-06-26,105.48899841308594,102.79199981689452,103.3290023803711,104.0,0.0
2013-06-27,104.0,101.0999984741211,104.0,101.43699645996094,0.0
2013-06-28,101.73699951171876,92.33300018310548,101.73699951171876,94.64920043945312,0.0
2013-06-29,99.98999786376952,93.0,94.66000366210938,94.99400329589844,0.0
2013-06-30,98.12229919433594,94.22229766845705,94.9990005493164,96.61399841308594,0.0
2013-07-01,97.66490173339844,86.29720306396484,97.51000213623048,88.05000305175781,0.0
2013-07-02,92.3000030517578,87.51000213623047,88.05000305175781,90.13400268554688,0.0
2013-07-03,90.981201171875,76.97920227050781,90.40499877929688,77.52999877929688,0.0
2013-07-04,83.1050033569336,72.0,78.88999938964844,80.52580261230469,0.0
2013-07-05,80.0,65.5260009765625,79.98999786376953,68.43099975585938,0.0
2013-07-06,75.0,66.81999969482422,68.50499725341797,70.27729797363281,0.0
2013-07-07,74.56109619140625,66.62000274658203,68.7490005493164,74.56109619140625,0.0
2013-07-08,80.0,72.5999984741211,76.5,76.51599884033203,0.0
2013-07-09,78.30000305175781,72.5199966430664,76.0,76.69400024414062,0.0
2013-07-10,87.0,76.19999694824219,76.72000122070312,86.76000213623047,0.0
2013-07-11,90.27999877929688,85.07990264892578,88.0,88.9800033569336,0.0
2013-07-12,104.0,88.16600036621094,88.97899627685547,93.59490203857422,0.0
2013-07-13,98.25,88.06220245361328,93.98989868164062,98.13390350341795,0.0
2013-07-14,98.6999969482422,92.86000061035156,98.6999969482422,94.69129943847656,0.0
2013-07-15,101.9000015258789,93.11000061035156,93.6050033569336,98.40019989013672,0.0
2013-07-16,99.86229705810548,96.1416015625,98.89029693603516,97.45079803466795,0.0
2013-07-17,99.97000122070312,96.18000030517578,96.70999908447266,98.5,0.0
2013-07-18,98.8000030517578,86.19999694824219,98.5,90.58000183105467,0.0
2013-07-19,95.20010375976562,87.80000305175781,90.06890106201172,92.16999816894533,0.0
2013-07-20,93.0999984741211,89.27110290527344,92.0,89.39009857177734,0.0
2013-07-21,91.9499969482422,88.0,89.82140350341797,90.7573013305664,0.0
2013-07-22,91.9980010986328,90.07540130615234,91.9980010986328,91.61000061035156,0.0
2013-07-23,96.81929779052734,91.5999984741211,91.5999984741211,95.55850219726562,0.0
2013-07-24,95.98999786376952,93.0,95.55850219726562,94.51000213623048,0.0
2013-07-25,97.33000183105467,93.8656997680664,94.50499725341795,96.9000015258789,0.0
2013-07-26,97.46910095214844,96.0,96.9499969482422,96.02020263671876,0.0
2013-07-27,96.99500274658205,93.0,96.02010345458984,94.11599731445312,0.0
2013-07-28,100.5770034790039,94.0,94.4000015258789,99.75599670410156,0.0
2013-07-29,102.5,98.45500183105467,98.5999984741211,101.1999969482422,0.0
2013-07-30,107.98999786376952,100.47000122070312,101.48899841308594,107.98999786376952,0.0
2013-07-31,111.34400177001952,103.87999725341795,107.9499969482422,106.08999633789062,0.0
2013-08-01,108.0,103.01100158691406,106.21299743652344,104.0,0.0
2013-08-02,108.0,101.21099853515624,104.8560028076172,104.5009994506836,0.0
2013-08-03,105.77999877929688,102.0019989013672,104.5009994506836,104.00499725341795,0.0
2013-08-04,105.9499969482422,103.52300262451172,104.9499969482422,105.1439971923828,0.0
2013-08-05,107.7699966430664,105.0,105.12000274658205,106.22000122070312,0.0
2013-08-06,107.38200378417967,105.55699920654295,106.72000122070312,106.75,0.0
2013-08-07,106.75,106.75,106.75,106.75,0.0
2013-08-08,106.75,101.26000213623048,106.75,103.0,0.0
2013-08-09,105.75,101.93499755859376,103.06999969482422,102.8000030517578,0.0
2013-08-10,103.9000015258789,102.41000366210938,102.8000030517578,103.0,0.0
2013-08-11,105.19000244140624,102.75499725341795,103.0,105.0,0.0
2013-08-12,108.0,103.5,105.0,106.63600158691406,0.0
2013-08-13,109.3499984741211,104.6500015258789,106.98999786376952,109.0,0.0
2013-08-14,114.99500274658205,108.0009994506836,109.55500030517578,112.56199645996094,0.0
2013-08-15,113.24500274658205,109.0,112.56199645996094,109.98999786376952,0.0
2013-08-16,112.3000030517578,108.51699829101562,109.99500274658205,108.99400329589844,0.0
2013-08-17,113.75,108.2249984741211,108.99400329589844,113.5,0.0
2013-08-18,114.68800354003906,112.0,112.75,113.5,0.0
2013-08-19,123.06199645996094,111.77100372314452,113.37999725341795,119.0,0.0
2013-08-20,123.01100158691406,117.50800323486328,119.0,121.20500183105467,0.0
2013-08-21,124.91400146484376,119.68199920654295,121.20999908447266,123.3000030517578,0.0
2013-08-22,123.5,120.5999984741211,123.3000030517578,121.1500015258789,0.0
2013-08-23,122.0,118.44400024414062,122.0,118.5009994506836,0.0
2013-08-24,121.38999938964844,118.0199966430664,118.51000213623048,120.04499816894533,0.0
2013-08-25,122.98699951171876,119.16999816894533,119.60299682617188,122.11100006103516,0.0
2013-08-26,122.75499725341795,119.93000030517578,122.11100006103516,120.05599975585938,0.0
2013-08-27,127.23999786376952,120.06999969482422,120.06999969482422,126.5,0.0
2013-08-28,127.31999969482422,122.62000274658205,126.4800033569336,122.62000274658205,0.0
2013-08-29,123.6999969482422,122.20999908447266,122.62000274658205,122.38999938964844,0.0
2013-08-30,135.75,120.98999786376952,122.3499984741211,133.49000549316406,0.0
2013-08-31,140.88999938964844,132.72000122070312,133.08999633789062,135.35000610351562,0.0
2013-09-01,145.80999755859375,134.80999755859375,135.13999938964844,138.33999633789062,0.0
2013-09-02,146.5,134.88999938964844,138.6300048828125,135.85000610351562,0.0
2013-09-03,138.33999633789062,133.0,135.61000061035156,136.77000427246094,0.0
2013-09-04,144.5,123.61000061035156,136.52999877929688,126.73999786376952,0.0
2013-09-05,131.44000244140625,121.83000183105467,126.76000213623048,126.43000030517578,0.0
2013-09-06,127.33999633789062,119.1500015258789,126.48999786376952,119.1500015258789,0.0
2013-09-07,125.94000244140624,118.45999908447266,118.88999938964844,124.1500015258789,0.0
2013-09-08,124.72000122070312,120.48999786376952,124.12999725341795,121.66000366210938,0.0
2013-09-09,129.05999755859375,119.75,121.86000061035156,127.11000061035156,0.0
2013-09-10,129.74000549316406,125.9000015258789,127.2699966430664,125.91000366210938,0.0
2013-09-11,137.8300018310547,123.2699966430664,125.88999938964844,135.25,0.0
2013-09-12,136.0800018310547,131.80999755859375,135.5500030517578,133.1300048828125,0.0
2013-09-13,137.5800018310547,132.27000427246094,132.8300018310547,134.97999572753906,0.0
2013-09-14,135.85000610351562,128.8699951171875,135.00999450683594,129.22000122070312,0.0
2013-09-15,131.44000244140625,128.25999450683594,129.39999389648438,130.3699951171875,0.0
2013-09-16,132.72000122070312,129.77000427246094,130.86000061035156,131.72000122070312,0.0
2013-09-17,132.75999450683594,124.88999938964844,131.58999633789062,131.66000366210938,0.0
2013-09-18,133.1999969482422,130.5399932861328,131.7100067138672,131.47000122070312,0.0
2013-09-19,131.77000427246094,128.4499969482422,131.3699951171875,129.64999389648438,0.0
2013-09-20,135.6199951171875,126.68000030517578,129.6999969482422,127.04000091552734,0.0
2013-09-21,128.61000061035156,126.23999786376952,126.9499969482422,127.43000030517578,0.0
2013-09-22,133.94000244140625,126.58999633789062,127.87000274658205,129.1199951171875,0.0
2013-09-23,132.72500610351562,125.66000366210938,128.97999572753906,125.9499969482422,0.0
2013-09-24,127.45999908447266,125.38999938964844,126.0500030517578,127.25,0.0
2013-09-25,129.69000244140625,127.33000183105467,127.37999725341795,128.22000122070312,0.0
2013-09-26,134.9340057373047,127.31999969482422,128.2100067138672,128.3800048828125,0.0
2013-09-27,134.74000549316406,128.49000549316406,128.94000244140625,133.77999877929688,0.0
2013-09-28,135.6300048828125,132.55999755859375,133.77000427246094,134.77999877929688,0.0
2013-09-29,140.61000061035156,134.7100067138672,134.89999389648438,137.33999633789062,0.0
2013-09-30,138.35000610351562,130.27000427246094,137.14999389648438,133.0,0.0
2013-10-01,134.6300048828125,131.5500030517578,132.67999267578125,132.17999267578125,0.0
2013-10-02,133.58999633789062,102.25,132.0500030517578,114.12999725341795,0.0
2013-10-03,123.62999725341795,111.81999969482422,114.4499969482422,123.62999725341795,0.0
2013-10-04,130.08999633789062,123.41000366210938,123.41000366210938,129.00999450683594,0.0
2013-10-05,130.44000244140625,128.02999877929688,128.6300048828125,128.5500030517578,0.0
2013-10-06,129.66000366210938,126.1500015258789,128.36000061035156,129.0,0.0
2013-10-07,130.27000427246094,126.36000061035156,129.42999267578125,126.94000244140624,0.0
2013-10-08,127.47000122070312,124.70999908447266,126.73999786376952,126.0,0.0
2013-10-09,131.75,125.58000183105467,125.8499984741211,130.69000244140625,0.0
2013-10-10,131.5,129.25999450683594,130.6699981689453,130.58999633789062,0.0
2013-10-11,131.80999755859375,129.63999938964844,130.75,130.89999389648438,0.0
2013-10-12,135.66000366210938,130.55999755859375,130.89999389648438,135.19000244140625,0.0
2013-10-13,138.66000366210938,134.5500030517578,135.19000244140625,138.1300048828125,0.0
2013-10-14,144.1199951171875,138.89999389648438,139.27000427246094,140.52000427246094,0.0
2013-10-15,145.38999938964844,139.1300048828125,140.77000427246094,145.24000549316406,0.0
2013-10-16,152.22999572753906,142.42999267578125,145.64999389648438,142.5500030517578,0.0
2013-10-17,147.4199981689453,142.41000366210938,142.41000366210938,146.25,0.0
2013-10-18,155.9600067138672,145.57000732421875,146.3699951171875,155.9600067138672,0.0
2013-10-19,177.47999572753906,155.6999969482422,155.91000366210938,172.4199981689453,0.0
2013-10-20,174.91000366210938,168.9499969482422,171.66000366210938,174.61000061035156,0.0
2013-10-21,184.82000732421875,174.8000030517578,174.8000030517578,182.2100067138672,0.0
2013-10-22,196.2700042724609,182.6499938964844,182.6499938964844,193.75999450683597,0.0
2013-10-23,213.6199951171875,192.3800048828125,193.3600006103516,213.6199951171875,0.0
2013-10-24,217.4199981689453,168.52000427246094,214.3000030517578,198.22999572753903,0.0
2013-10-25,198.8699951171875,168.5,197.69000244140625,186.69000244140625,0.0
2013-10-26,188.41000366210935,175.75,187.4499969482422,177.32000732421875,0.0
2013-10-27,196.44000244140625,176.60000610351562,176.60000610351562,196.44000244140625,0.0
2013-10-28,198.6199951171875,192.05999755859372,196.2100067138672,198.5500030517578,0.0
2013-10-29,204.7899932861328,198.5500030517578,198.5500030517578,204.38999938964844,0.0
2013-10-30,209.16000366210935,199.97000122070312,204.38999938964844,199.97000122070312,0.0
2013-10-31,205.17999267578125,198.8500061035156,199.8300018310547,204.0,0.0
2013-11-01,206.6499938964844,202.1300048828125,203.8999938964844,206.17999267578125,0.0
2013-11-02,207.75999450683597,201.6499938964844,205.80999755859372,206.22000122070312,0.0
2013-11-03,215.0500030517578,203.9900054931641,205.9900054931641,215.0500030517578,0.0
2013-11-04,231.00999450683597,213.94000244140625,214.66000366210935,229.1000061035156,0.0
2013-11-05,250.66000366210935,226.22000122070312,229.2100067138672,245.2400054931641,0.0
2013-11-06,263.0,244.77999877929688,244.77999877929688,262.5,0.0
2013-11-07,304.1700134277344,261.54998779296875,261.67999267578125,296.4100036621094,0.0
2013-11-08,338.6600036621094,296.92999267578125,297.8500061035156,338.1099853515625,0.0
2013-11-09,370.8200073242188,319.7099914550781,338.5799865722656,339.1099853515625,0.0
2013-11-10,350.70001220703125,277.239990234375,348.82000732421875,326.6199951171875,0.0
2013-11-11,351.2699890136719,311.7799987792969,325.4100036621094,342.44000244140625,0.0
2013-11-12,362.80999755859375,342.79998779296875,343.0599975585937,360.3299865722656,0.0
2013-11-13,414.0499877929688,359.79998779296875,360.9700012207031,407.3699951171875,0.0
2013-11-14,425.8999938964844,395.1900024414063,406.4100036621094,420.2000122070313,0.0
2013-11-15,437.8900146484375,396.1099853515625,419.4100036621094,417.9500122070313,0.0
2013-11-16,450.260009765625,415.5700073242188,417.2799987792969,440.2200012207031,0.0
2013-11-17,500.5799865722656,440.239990234375,440.9599914550781,492.1099853515625,0.0
2013-11-18,703.780029296875,494.9400024414063,496.5799865722656,703.5599975585938,0.0
2013-11-19,806.1099853515625,456.3900146484375,712.760009765625,584.6099853515625,0.0
2013-11-20,599.6500244140625,448.4500122070313,577.97998046875,590.8300170898438,0.0
2013-11-21,733.4000244140625,577.2899780273438,594.3200073242188,722.4299926757812,0.0
2013-11-22,780.8499755859375,668.1300048828125,724.0700073242188,771.4400024414062,0.0
2013-11-23,844.969970703125,771.7000122070312,771.7000122070312,797.8200073242188,0.0
2013-11-24,807.3599853515625,722.8699951171875,795.6300048828125,774.25,0.0
2013-11-25,810.6799926757812,754.4299926757812,773.02001953125,799.1099853515625,0.0
2013-11-26,928.5399780273438,800.7999877929688,805.72998046875,928.0999755859376,0.0
2013-11-27,1001.9600219726562,891.6799926757812,923.8499755859376,1001.9600219726562,0.0
2013-11-28,1077.56005859375,962.1699829101562,1003.3800048828124,1031.949951171875,0.0
2013-11-29,1146.969970703125,1000.6400146484376,1042.010009765625,1131.969970703125,0.0
2013-11-30,1156.1400146484375,1106.6099853515625,1129.3699951171875,1129.4300537109375,0.0
2013-12-01,1133.0799560546875,801.8200073242188,1128.9200439453125,955.8499755859376,0.0
2013-12-02,1055.4200439453125,938.4099731445312,951.4199829101562,1043.3299560546875,0.0
2013-12-03,1096.0,1011.2100219726562,1046.4000244140625,1078.280029296875,0.0
2013-12-04,1156.1199951171875,1070.1600341796875,1077.5799560546875,1151.1700439453125,0.0
2013-12-05,1154.3599853515625,897.1099853515625,1152.72998046875,1045.1099853515625,0.0
2013-12-06,1042.3800048828125,829.4500122070312,1042.3800048828125,829.4500122070312,0.0
2013-12-07,854.6400146484375,640.219970703125,835.3200073242188,698.22998046875,0.0
2013-12-08,802.510009765625,670.8800048828125,697.3099975585938,795.8699951171875,0.0
2013-12-09,921.9299926757812,780.9000244140625,793.7999877929688,893.1900024414062,0.0
2013-12-10,997.22998046875,892.3200073242188,892.3200073242188,988.510009765625,0.0
2013-12-11,1001.5800170898438,834.22998046875,989.0700073242188,878.47998046875,0.0
2013-12-12,901.9400024414062,844.9500122070312,882.780029296875,873.260009765625,0.0
2013-12-13,941.7899780273438,860.0499877929688,874.97998046875,892.5800170898438,0.0
2013-12-14,904.6500244140624,858.3599853515625,899.8499755859375,872.5999755859375,0.0
2013-12-15,886.1599731445312,825.0,875.2899780273438,876.1199951171875,0.0
2013-12-16,882.25,668.25,880.3300170898438,705.969970703125,0.0
2013-12-17,754.8300170898438,630.8800048828125,706.3699951171875,682.1199951171875,0.0
2013-12-18,679.3200073242188,420.510009765625,678.2000122070312,522.7000122070312,0.0
2013-12-19,707.22998046875,502.8900146484375,519.0599975585938,691.9600219726562,0.0
2013-12-20,729.1599731445312,595.3300170898438,694.219970703125,625.3200073242188,0.0
2013-12-21,654.27001953125,579.1699829101562,619.9000244140625,605.6599731445312,0.0
2013-12-22,666.739990234375,585.6400146484375,601.780029296875,617.1799926757812,0.0
2013-12-23,680.9099731445312,611.0399780273438,613.0599975585938,673.4099731445312,0.0
2013-12-24,684.3900146484375,645.7100219726562,672.3599853515625,665.5800170898438,0.0
2013-12-25,682.7000122070312,649.47998046875,666.3099975585938,682.2100219726562,0.0
2013-12-26,777.75,683.9400024414062,683.9400024414062,761.97998046875,0.0
2013-12-27,777.510009765625,713.5999755859375,763.280029296875,735.0700073242188,46862700.0
2013-12-28,747.0599975585938,705.3499755859375,737.97998046875,727.8300170898438,32505800.0
2013-12-29,748.6099853515625,714.4400024414062,728.0499877929688,745.0499877929688,19011300.0
2013-12-30,766.5999755859375,740.239990234375,741.3499755859375,756.1300048828125,20707700.0
2013-12-31,760.5800170898438,738.1699829101562,760.3200073242188,754.010009765625,20897300.0
2014-01-01,775.3499755859375,754.969970703125,754.969970703125,771.4000244140625,22489400.0
2014-01-02,820.3099975585938,767.2100219726562,773.4400024414062,802.3900146484375,38489500.0
2014-01-03,834.1500244140625,789.1199951171875,802.8499755859375,818.719970703125,37810100.0
2014-01-04,859.510009765625,801.6699829101562,823.27001953125,859.510009765625,38005000.0
2014-01-05,952.4000244140624,854.52001953125,858.5499877929688,933.530029296875,72898496.0
2014-01-06,1017.1199951171876,905.7100219726562,936.0499877929688,953.2899780273438,85565696.0
2014-01-07,965.739990234375,802.0,946.489990234375,802.0,81311696.0
2014-01-08,870.6799926757812,776.1799926757812,795.989990234375,842.719970703125,74175600.0
2014-01-09,864.3599853515625,804.1400146484375,841.469970703125,846.8599853515625,59998600.0
2014-01-10,871.1900024414062,822.5999755859375,846.6900024414062,868.47998046875,31876800.0
2014-01-11,921.47998046875,861.719970703125,867.3200073242188,913.9500122070312,44754200.0
2014-01-12,928.52001953125,851.1699829101562,919.5999755859376,863.219970703125,39623500.0
2014-01-13,861.2899780273438,806.0499877929688,860.1900024414062,841.2000122070312,45580900.0
2014-01-14,855.6900024414062,825.6599731445312,843.1699829101562,833.27001953125,20829800.0
2014-01-15,872.8099975585938,830.8599853515625,833.1199951171875,860.9000244140625,28107200.0
2014-01-16,866.1599731445312,835.6300048828125,860.2899780273438,835.6300048828125,19149300.0
2014-01-17,842.9099731445312,797.6300048828125,834.489990234375,814.6400146484375,39031700.0
2014-01-18,841.489990234375,816.0700073242188,816.0700073242188,840.0,18052700.0
2014-01-19,870.9600219726562,825.530029296875,839.6599731445312,870.9600219726562,24365700.0
2014-01-20,886.3900146484375,853.8699951171875,871.3900146484375,870.2000122070312,27652700.0
2014-01-21,881.2000122070312,855.9299926757812,869.6500244140625,863.9099731445312,18997300.0
2014-01-22,870.1500244140625,837.3599853515625,867.2100219726562,845.5900268554688,18453700.0
2014-01-23,851.5700073242188,819.3200073242188,845.4600219726562,822.0399780273438,15607100.0
2014-01-24,822.4299926757812,783.5800170898438,822.4299926757812,797.0700073242188,34912000.0
2014-01-25,861.4500122070312,792.9600219726562,796.239990234375,853.6099853515625,24303900.0
2014-01-26,897.02001953125,844.8599853515625,853.6799926757812,885.280029296875,32224300.0
2014-01-27,893.0,757.1099853515625,884.5999755859375,771.3900146484375,49233600.0
2014-01-28,832.5,766.97998046875,774.02001953125,812.510009765625,44875500.0
2014-01-29,836.8699951171875,809.8499755859375,809.9600219726562,826.0,17984400.0
2014-01-30,830.5,799.0599975585938,826.02001953125,819.030029296875,29918200.0
2014-01-31,831.8699951171875,812.5999755859375,818.4299926757812,829.9199829101562,17107900.0
2014-02-01,853.52001953125,827.1099853515625,828.6099853515625,832.5800170898438,19668700.0
2014-02-02,844.719970703125,820.6699829101562,832.9000244140625,825.3699951171875,11300900.0
2014-02-03,826.47998046875,807.219970703125,824.0800170898438,823.8300170898438,13940100.0
2014-02-04,840.1699829101562,820.9400024414062,823.77001953125,827.9600219726562,16609700.0
2014-02-05,837.3200073242188,811.9099731445312,829.9600219726562,811.9099731445312,22395100.0
2014-02-06,819.8099975585938,770.5900268554688,815.5900268554688,781.5499877929688,50108700.0
2014-02-07,783.2000122070312,654.3499755859375,783.2000122070312,712.4000244140625,113643000.0
2014-02-08,721.8200073242188,661.8699951171875,699.5700073242188,673.9199829101562,38742600.0
2014-02-09,712.27001953125,655.25,671.4600219726562,682.9000244140625,39311400.0
2014-02-10,703.7100219726562,550.5,681.3200073242188,681.030029296875,112758000.0
2014-02-11,712.4600219726562,636.6599731445312,683.5,672.1699829101562,72745200.0
2014-02-12,672.9000244140625,643.0399780273438,672.3800048828125,651.719970703125,25367600.0
2014-02-13,657.989990234375,601.9099731445312,651.0800170898438,605.239990234375,38588100.0
2014-02-14,691.719970703125,541.0399780273438,601.1699829101562,661.989990234375,102506000.0
2014-02-15,661.8400268554688,632.8400268554688,660.9000244140625,650.9199829101562,26709200.0
2014-02-16,665.0999755859375,584.1699829101562,651.2999877929688,616.6300048828125,40061700.0
2014-02-17,656.9500122070312,607.3099975585938,614.22998046875,626.27001953125,31948400.0
2014-02-18,645.760009765625,612.5399780273438,627.1599731445312,626.5999755859375,20015100.0
2014-02-19,631.77001953125,618.7000122070312,625.969970703125,623.030029296875,13897800.0
2014-02-20,627.72998046875,556.1400146484375,623.0900268554688,556.1400146484375,46905000.0
2014-02-21,582.9600219726562,530.469970703125,556.8800048828125,574.1599731445312,47308100.0
2014-02-22,614.47998046875,558.5800170898438,574.239990234375,605.4199829101562,31254000.0
2014-02-23,639.9099731445312,599.7000122070312,606.469970703125,605.8200073242188,31434400.0
2014-02-24,607.6099853515625,538.7000122070312,606.0399780273438,546.3200073242188,57893900.0
2014-02-25,541.3800048828125,420.4100036621094,540.239990234375,538.7100219726562,126314000.0
2014-02-26,603.7999877929688,532.5800170898438,537.0399780273438,582.6900024414062,64642700.0
2014-02-27,594.0499877929688,566.6199951171875,581.6500244140625,578.77001953125,25540800.0
2014-02-28,584.1400146484375,545.1699829101562,579.7000122070312,549.260009765625,28076100.0
2014-03-01,573.3800048828125,539.2899780273438,549.9199829101562,565.6099853515625,18668100.0
2014-03-02,570.47998046875,553.27001953125,567.22998046875,559.7899780273438,7950760.0
2014-03-03,702.9099731445312,560.52001953125,562.5599975585938,667.760009765625,96056896.0
2014-03-04,696.219970703125,655.6799926757812,668.239990234375,666.780029296875,55344600.0
2014-03-05,674.280029296875,646.280029296875,666.239990234375,665.510009765625,22461900.0
2014-03-06,669.77001953125,649.7899780273438,664.52001953125,663.8599853515625,16068100.0
2014-03-07,665.3400268554688,616.3499755859375,664.3099975585938,629.1500244140625,34150800.0
2014-03-08,635.1400146484375,604.4600219726562,629.6599731445312,617.4500122070312,18654200.0
2014-03-09,643.9500122070312,612.3499755859375,616.3099975585938,636.9600219726562,15396500.0
2014-03-10,644.760009765625,615.02001953125,636.3300170898438,627.7899780273438,20639800.0
2014-03-11,638.4199829101562,618.8400268554688,627.9500122070312,634.1099853515625,11732500.0
2014-03-12,648.030029296875,629.510009765625,631.9099731445312,632.0999755859375,18621200.0
2014-03-13,644.2000122070312,630.8499755859375,633.6199951171875,638.1400146484375,11634900.0
2014-03-14,639.530029296875,627.2100219726562,638.1400146484375,628.7999877929688,11913800.0
2014-03-15,639.1400146484375,627.2999877929688,629.3699951171875,636.1199951171875,4342080.0
2014-03-16,637.52001953125,628.1099853515625,636.5,631.1099853515625,5277290.0
2014-03-17,632.6799926757812,616.85498046875,630.9199829101562,622.3729858398438,14648200.0
2014-03-18,622.3909912109375,603.7960205078125,621.8380126953125,614.8319702148438,24011500.0
2014-03-19,622.0,609.0960083007812,613.89599609375,609.8880004882812,14228900.0
2014-03-20,609.7449951171875,587.4929809570312,609.7449951171875,588.77001953125,20572900.0
2014-03-21,604.5919799804688,561.81298828125,588.2940063476562,571.489990234375,38414100.0
2014-03-22,572.5479736328125,554.3909912109375,571.1799926757812,565.0399780273438,17360700.0
2014-03-23,570.2379760742188,560.8779907226562,565.7639770507812,561.27197265625,9288400.0
2014-03-24,586.56201171875,551.77197265625,562.5070190429688,583.4119873046875,22706900.0
2014-03-25,585.43798828125,572.60498046875,585.0260009765625,583.9169921875,14020100.0
2014-03-26,590.0280151367188,570.9630126953125,583.4819946289062,580.8270263671875,16401100.0
2014-03-27,580.5599975585938,471.239013671875,580.2570190429688,471.239013671875,62225400.0
2014-03-28,526.0230102539062,473.2340087890625,477.14300537109375,495.6659851074219,58828300.0
2014-03-29,504.8590087890625,489.7340087890625,501.7130126953125,491.1719970703125,11147100.0
2014-03-30,492.37200927734375,444.1789855957031,492.37200927734375,460.2730102539063,42958300.0
